#:unix_secs,dpkts,doctets,srcaddr,dstaddr,input,output,srcport,dstport,prot,tos,tcp_flags,Label
1631867477,1,52,2559848466,2350781623,2978,2978,59742,443,6,0,17,1
1631867477,1,786,2559848466,2350781623,2978,2978,60144,443,6,0,24,1
1631867477,1,52,2559848466,2350781623,2978,2978,60540,443,6,0,16,1
1631867477,1,60,2350781623,2559848466,2978,2978,443,60952,6,0,18,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,33108,6,0,16,1
1631867477,1,52,2559848466,2350781623,2978,2978,33516,443,6,0,16,1
1631867477,1,60,2350781623,2559848466,2978,2978,443,33916,6,0,18,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,34308,6,0,16,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,34704,6,0,17,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,35106,6,0,17,1
1631867477,4,336,2350781443,2350781623,65535,2978,0,1281,1,192,0,1
1631867477,1,52,2559848466,2350781623,2978,2978,35506,443,6,0,16,1
1631867477,1,52,2559848466,2350781623,2978,2978,35918,443,6,0,16,1
1631867477,1,60,2559848466,2350781623,2978,2978,36318,443,6,0,2,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,36706,6,0,16,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,37106,6,0,16,1
1631867477,1,784,2559848466,2350781623,2978,2978,37506,443,6,0,24,1
1631867477,1,589,2350781623,2559848466,2978,2978,443,37900,6,0,24,1
1631867477,1,597,2350781623,2559848466,2978,2978,443,38302,6,0,24,1
1631867477,1,60,2559848466,2350781623,2978,2978,38714,443,6,0,2,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,39100,6,0,16,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,39498,6,0,16,1
1631867477,1,52,2350781623,2559848466,2978,2978,443,39898,6,0,16,1
1631867477,1,52,2559848466,2350781623,2978,2978,40298,443,6,0,16,1
1631867477,1,52,2559848466,2350781623,2978,2978,40698,443,6,0,16,1
1631867477,1,598,2350781623,2559848466,2978,2978,443,41098,6,0,24,1
1631867572,1,52,2559848466,2350781623,2978,2978,41510,443,6,0,16,1
1631867572,1,52,2559848466,2350781623,2978,2978,41914,443,6,0,16,1
1631867572,1,52,2559848466,2350781623,2978,2978,42314,443,6,0,16,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,42700,6,0,16,1
1631867572,1,782,2559848466,2350781623,2978,2978,43102,443,6,0,24,1
1631867572,1,52,2559848466,2350781623,2978,2978,43498,443,6,0,16,1
1631867572,1,52,2559848466,2350781623,2978,2978,43898,443,6,0,17,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,44298,6,0,17,1
1631867572,1,52,2559848466,2350781623,2978,2978,44698,443,6,0,16,1
1631867572,1,52,2559848466,2350781623,2978,2978,45098,443,6,0,16,1
1631867572,1,60,2350781623,2559848466,2978,2978,443,45510,6,0,18,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,45898,6,0,16,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,46298,6,0,16,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,46698,6,0,16,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,47094,6,0,16,1
1631867572,1,52,2559848466,2350781623,2978,2978,47494,443,6,0,17,1
1631867572,1,52,2559848466,2350781623,2978,2978,47906,443,6,0,16,1
1631867572,1,60,2350781623,2559848466,2978,2978,443,48306,6,0,18,1
1631867572,1,60,2559848466,2350781623,2978,2978,48706,443,6,0,2,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,49094,6,0,16,1
1631867572,1,52,2559848466,2350781623,2978,2978,49490,443,6,0,16,1
1631867572,1,52,2559848466,2350781623,2978,2978,49906,443,6,0,16,1
1631867572,1,60,2350781623,2559848466,2978,2978,443,50306,6,0,18,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,50694,6,0,16,1
1631867572,1,52,2559848466,2350781623,2978,2978,51090,443,6,0,17,1
1631867572,1,52,2350781623,2559848466,2978,2978,443,51488,6,0,17,1
1631867572,1,52,2559848466,2350781623,2978,2978,51902,443,6,0,16,1
1631867572,1,782,2559848466,2350781623,2978,2978,52290,443,6,0,24,1
1631867572,1,52,2559848466,2350781623,2978,2978,52686,443,6,0,16,1
1631867572,1,60,2559848466,2350781623,2978,2978,53098,443,6,0,2,1
1631867657,1,786,2559848466,2350781623,2978,2978,53486,443,6,0,24,1
1631867657,1,52,2559848466,2350781623,2978,2978,53880,443,6,0,16,1
1631867657,1,60,2350781623,2559848466,2978,2978,443,54294,6,0,18,1
1631867657,1,784,2559848466,2350781623,2978,2978,54682,443,6,0,24,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,55078,6,0,17,1
1631867657,2,168,2350781443,2350781623,65535,2978,0,1281,1,192,0,1
1631867657,1,52,2559848466,2350781623,2978,2978,55490,443,6,0,16,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,55878,6,0,16,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,56274,6,0,16,1
1631867657,1,52,2559848466,2350781623,2978,2978,56674,443,6,0,16,1
1631867657,1,52,2559848466,2350781623,2978,2978,57088,443,6,0,16,1
1631867657,1,60,2559848466,2350781623,2978,2978,57490,443,6,0,2,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,57872,6,0,16,1
1631867657,1,60,2350781623,2559848466,2978,2978,443,58288,6,0,18,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,58674,6,0,16,1
1631867657,2,168,2350781443,2350781623,65535,2978,0,1281,1,192,0,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,59070,6,0,17,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,59466,6,0,16,1
1631867657,1,52,2559848466,2350781623,2978,2978,59878,443,6,0,16,1
1631867657,1,780,2559848466,2350781623,2978,2978,60266,443,6,0,24,1
1631867657,1,52,2559848466,2350781623,2978,2978,60662,443,6,0,16,1
1631867657,1,60,2350781623,2559848466,2978,2978,443,32842,6,0,18,1
1631867657,1,88,2350781443,2350781623,65535,2978,0,1281,1,192,0,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,33230,6,0,16,1
1631867657,1,780,2559848466,2350781623,2978,2978,33630,443,6,0,24,1
1631867657,1,52,2559848466,2350781623,2978,2978,34026,443,6,0,17,1
1631867657,1,52,2559848466,2350781623,2978,2978,34426,443,6,0,16,1
1631867657,1,52,2350781623,2559848466,2978,2978,443,34826,6,0,16,1
1631867657,1,780,2559848466,2350781623,2978,2978,35226,443,6,0,24,1
1631867657,1,52,2559848466,2350781623,2978,2978,35622,443,6,0,17,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,36018,6,0,16,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,36418,6,0,16,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,36818,6,0,17,1
1631867753,1,60,2559848466,2350781623,2978,2978,37230,443,6,0,2,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,37614,6,0,17,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,38014,6,0,17,1
1631867753,1,52,2559848466,2350781623,2978,2978,38426,443,6,0,16,1
1631867753,1,60,2559848466,2350781623,2978,2978,38826,443,6,0,2,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,39210,6,0,16,1
1631867753,1,601,2350781623,2559848466,2978,2978,443,39610,6,0,24,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,40010,6,0,16,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,40404,6,0,17,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,40806,6,0,17,1
1631867753,1,602,2350781623,2559848466,2978,2978,443,41206,6,0,24,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,41606,6,0,16,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,42002,6,0,17,1
1631867753,1,60,2350781623,2559848466,2978,2978,443,42414,6,0,18,1
1631867753,1,787,2559848466,2350781623,2978,2978,42802,443,6,0,24,1
1631867753,1,790,2559848466,2350781623,2978,2978,43202,443,6,0,24,1
1631867753,1,52,2559848466,2350781623,2978,2978,43598,443,6,0,16,1
1631867753,1,60,2350781623,2559848466,2978,2978,443,44014,6,0,18,1
1631867753,1,60,2559848466,2350781623,2978,2978,44414,443,6,0,2,1
1631867753,1,790,2559848466,2350781623,2978,2978,44802,443,6,0,24,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,45198,6,0,16,1
1631867753,1,52,2559848466,2350781623,2978,2978,45610,443,6,0,16,1
1631867753,1,60,2350781623,2559848466,2978,2978,443,46010,6,0,18,1
1631867753,1,60,2559848466,2350781623,2978,2978,46412,443,6,0,2,1
1631867753,1,780,2559848466,2350781623,2978,2978,46800,443,6,0,24,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,47196,6,0,16,1
1631867753,1,52,2350781623,2559848466,2978,2978,443,47596,6,0,17,1
1631867842,1,590,2350781623,2559848466,2978,2978,443,47996,6,0,24,1
1631867842,1,60,2559848466,2350781623,2978,2978,48408,443,6,0,2,1
1631867842,1,60,2559848466,2350781623,2978,2978,48808,443,6,0,2,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,49196,6,0,16,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,49596,6,0,16,1
1631867842,1,52,2559848466,2350781623,2978,2978,49992,443,6,0,16,1
1631867842,1,52,2559848466,2350781623,2978,2978,50392,443,6,0,17,1
1631867842,1,52,2559848466,2350781623,2978,2978,50792,443,6,0,16,1
1631867842,1,52,2559848466,2350781623,2978,2978,51192,443,6,0,16,1
1631867842,1,60,2559848466,2350781623,2978,2978,51608,443,6,0,2,1
1631867842,1,52,2559848466,2350781623,2978,2978,51992,443,6,0,16,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,52392,6,0,16,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,52792,6,0,16,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,53192,6,0,17,1
1631867842,1,80,2350781443,2350781623,65535,2978,0,1281,1,192,0,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,53592,6,0,16,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,53992,6,0,16,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,54388,6,0,16,1
1631867842,1,52,2559848466,2350781623,2978,2978,54790,443,6,0,17,1
1631867842,1,52,2559848466,2350781623,2978,2978,55190,443,6,0,16,1
1631867842,1,591,2350781623,2559848466,2978,2978,443,55590,6,0,24,1
1631867842,1,780,2559848466,2350781623,2978,2978,55996,443,6,0,24,1
1631867842,1,52,2559848466,2350781623,2978,2978,56398,443,6,0,17,1
1631867842,1,52,2559848466,2350781623,2978,2978,56798,443,6,0,16,1
1631867842,1,88,2350781443,2350781623,65535,2978,0,1281,1,192,0,1
1631867842,1,60,2350781623,2559848466,2978,2978,443,57210,6,0,18,1
1631867842,1,780,2559848466,2350781623,2978,2978,57598,443,6,0,24,1
1631867842,1,52,2350781623,2559848466,2978,2978,443,57994,6,0,16,1
1631867842,1,602,2350781623,2559848466,2978,2978,443,58394,6,0,24,1
1631867842,1,52,2559848466,2350781623,2978,2978,58806,443,6,0,16,1
1631867938,1,52,2350781623,2559848466,2978,2978,443,59198,6,0,16,1
1631867938,1,786,2559848466,2350781623,2978,2978,59598,443,6,0,24,1
1631867938,1,782,2559848466,2350781623,2978,2978,59998,443,6,0,24,1
1631867938,1,60,2350781623,2559848466,2978,2978,443,60404,6,0,18,1
1631867938,1,60,2350781623,2559848466,2978,2978,443,60804,6,0,18,1
1631867938,1,52,2350781623,2559848466,2978,2978,443,32960,6,0,16,1
1631867938,1,52,2559848466,2350781623,2978,2978,33356,443,6,0,17,1
1631867938,1,52,2559848466,2350781623,2978,2978,33756,443,6,0,17,1
1631867938,1,60,2350781623,2559848466,2978,2978,443,34168,6,0,18,1
1631867938,1,52,2350781623,2559848466,2978,2978,443,34556,6,0,16,1
1631867938,1,52,2559848466,2350781623,2978,2978,34952,443,6,0,17,1
1631867938,1,52,2559848466,2350781623,2978,2978,35352,443,6,0,16,1
1631867938,1,52,2559848466,2350781623,2978,2978,35764,443,6,0,16,1
1631867938,1,60,2559848466,2350781623,2978,2978,36164,443,6,0,2,1
1631867938,1,52,2350781623,2559848466,2978,2978,443,36552,6,0,16,1
1631867938,1,790,2559848466,2350781623,2978,2978,36952,443,6,0,24,1
1631867938,1,52,2350781623,2559848466,2978,2978,443,37348,6,0,16,1
1631867938,1,597,2350781623,2559848466,2978,2978,443,37748,6,0,24,1
1631867938,1,787,2559848466,2350781623,2978,2978,38148,443,6,0,24,1
1631867938,1,782,2559848466,2350781623,2978,2978,38548,443,6,0,24,1
1631867938,1,52,2559848466,2350781623,2978,2978,38944,443,6,0,17,1
1631867938,1,60,2559848466,2350781623,2978,2978,39356,443,6,0,2,1
1631867938,1,52,2350781623,2559848466,2978,2978,443,39744,6,0,16,1
1631867938,1,52,2350781623,2559848466,2978,2978,443,40140,6,0,17,1
1631867938,1,60,2559848466,2350781623,2978,2978,40552,443,6,0,2,1
1631867938,1,52,2559848466,2350781623,2978,2978,40938,443,6,0,17,1
1631867938,1,599,2350781623,2559848466,2978,2978,443,41338,6,0,24,1
1631867938,1,52,2559848466,2350781623,2978,2978,41734,443,6,0,16,1
1631867938,1,60,2350781623,2559848466,2978,2978,443,42146,6,0,18,1
1631867938,1,784,2559848466,2350781623,2978,2978,42536,443,6,0,24,1
1631868035,1,590,2350781623,2559848466,2978,2978,443,42932,6,0,24,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,43328,6,0,16,1
1631868035,1,52,2559848466,2350781623,2978,2978,43728,443,6,0,16,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,44128,6,0,16,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,44528,6,0,16,1
1631868035,1,786,2559848466,2350781623,2978,2978,44928,443,6,0,24,1
1631868035,1,52,2559848466,2350781623,2978,2978,45324,443,6,0,17,1
1631868035,1,591,2350781623,2559848466,2978,2978,443,45724,6,0,24,1
1631868035,1,60,2350781623,2559848466,2978,2978,443,46138,6,0,18,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,46528,6,0,16,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,46924,6,0,16,1
1631868035,1,52,2559848466,2350781623,2978,2978,47324,443,6,0,16,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,47720,6,0,17,1
1631868035,1,596,2350781623,2559848466,2978,2978,443,48120,6,0,24,1
1631868035,1,601,2350781623,2559848466,2978,2978,443,48520,6,0,24,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,48916,6,0,16,1
1631868035,1,52,2559848466,2350781623,2978,2978,49316,443,6,0,17,1
1631868035,1,52,2559848466,2350781623,2978,2978,49716,443,6,0,16,1
1631868035,1,52,2559848466,2350781623,2978,2978,50116,443,6,0,16,1
1631868035,1,60,2350781623,2559848466,2978,2978,443,50528,6,0,18,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,50912,6,0,17,1
1631868035,1,52,2559848466,2350781623,2978,2978,51312,443,6,0,17,1
1631868035,1,601,2350781623,2559848466,2978,2978,443,51712,6,0,24,1
1631868035,1,60,2559848466,2350781623,2978,2978,52124,443,6,0,2,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,52512,6,0,16,1
1631868035,1,786,2559848466,2350781623,2978,2978,52912,443,6,0,24,1
1631868035,1,782,2559848466,2350781623,2978,2978,53316,443,6,0,24,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,53712,6,0,17,1
1631868035,1,52,2559848466,2350781623,2978,2978,54124,443,6,0,16,1
1631868035,1,52,2350781623,2559848466,2978,2978,443,54512,6,0,16,1
1631868132,1,52,2350781623,2559848466,2978,2978,443,54906,6,0,17,1
1631868132,1,60,2350781623,2559848466,2978,2978,443,55320,6,0,18,1
1631868132,1,52,2350781623,2559848466,2978,2978,443,55708,6,0,16,1
1631868132,1,598,2350781623,2559848466,2978,2978,443,56104,6,0,24,1
1631868132,1,60,2559848466,2350781623,2978,2978,56516,443,6,0,2,1
1631868132,1,52,2559848466,2350781623,2978,2978,56898,443,6,0,17,1
1631868132,1,60,2559848466,2350781623,2978,2978,57310,443,6,0,2,1
1631868132,1,780,2559848466,2350781623,2978,2978,57702,443,6,0,24,1
1631868132,1,596,2350781623,2559848466,2978,2978,443,58098,6,0,24,1
1631868132,1,60,2350781623,2559848466,2978,2978,443,58510,6,0,18,1
1631868132,1,52,2350781623,2559848466,2978,2978,443,58894,6,0,16,1
1631868132,1,52,2350781623,2559848466,2978,2978,443,59294,6,0,17,1
1631868132,1,52,2559848466,2350781623,2978,2978,59696,443,6,0,16,1
1631868132,1,52,2559848466,2350781623,2978,2978,60108,443,6,0,16,1
1631868132,1,60,2559848466,2350781623,2978,2978,60508,443,6,0,2,1
1631868132,1,780,2559848466,2350781623,2978,2978,60900,443,6,0,24,1
1631868132,1,599,2350781623,2559848466,2978,2978,443,33064,6,0,24,1
1631868132,1,598,2350781623,2559848466,2978,2978,443,33464,6,0,24,1
1631868132,1,60,2559848466,2350781623,2978,2978,33876,443,6,0,2,1
1631868132,1,780,2559848466,2350781623,2978,2978,34264,443,6,0,24,1
1631868132,1,786,2559848466,2350781623,2978,2978,34664,443,6,0,24,1
1631868132,1,52,2350781623,2559848466,2978,2978,443,35060,6,0,16,1
1631868132,1,52,2559848466,2350781623,2978,2978,35460,443,6,0,17,1
1631868132,1,52,2559848466,2350781623,2978,2978,35872,443,6,0,16,1
1631868132,1,60,2350781623,2559848466,2978,2978,443,36272,6,0,18,1
1631868132,1,782,2559848466,2350781623,2978,2978,36660,443,6,0,24,1
1631868132,1,52,2559848466,2350781623,2978,2978,37056,443,6,0,16,1
1631868132,1,52,2350781623,2559848466,2978,2978,443,37456,6,0,16,1
1631868132,1,52,2350781623,2559848466,2978,2978,443,37854,6,0,16,1
1631868132,1,52,2350781623,2559848466,2978,2978,443,38256,6,0,17,1
1631868226,1,606,2350781623,2559848466,2978,2978,443,38654,6,0,24,1
1631868226,1,599,2350781623,2559848466,2978,2978,443,39056,6,0,24,1
1631868226,1,60,2559848466,2350781623,2978,2978,39468,443,6,0,2,1
1631868226,1,52,2350781623,2559848466,2978,2978,443,39856,6,0,16,1
1631868226,1,52,2350781623,2559848466,2978,2978,443,40260,6,0,16,1
1631868226,1,786,2559848466,2350781623,2978,2978,40660,443,6,0,24,1
1631868226,1,52,2559848466,2350781623,2978,2978,41058,443,6,0,16,1
1631868226,1,52,2559848466,2350781623,2978,2978,41470,443,6,0,16,1
1631868226,1,52,2559848466,2350781623,2978,2978,41870,443,6,0,16,1
1631868226,1,60,2350781623,2559848466,2978,2978,443,42270,6,0,18,1
1631868226,1,60,2350781623,2559848466,2978,2978,443,42670,6,0,18,1
1631868226,1,784,2559848466,2350781623,2978,2978,43058,443,6,0,24,1
1631868226,1,785,2559848466,2350781623,2978,2978,43458,443,6,0,24,1
1631868226,1,52,2559848466,2350781623,2978,2978,43854,443,6,0,17,1
1631868226,1,52,2559848466,2350781623,2978,2978,44254,443,6,0,17,1
1631868226,1,52,2559848466,2350781623,2978,2978,44654,443,6,0,16,1
1631868226,1,52,2559848466,2350781623,2978,2978,45054,443,6,0,16,1
1631868226,1,52,2559848466,2350781623,2978,2978,45466,443,6,0,16,1
1631868226,1,52,2559848466,2350781623,2978,2978,45866,443,6,0,16,1
1631868226,1,60,2559848466,2350781623,2978,2978,46266,443,6,0,2,1
1631868226,1,52,2350781623,2559848466,2978,2978,443,46654,6,0,16,1
1631868226,1,52,2350781623,2559848466,2978,2978,443,47050,6,0,17,1
1631868226,1,60,2350781623,2559848466,2978,2978,443,47466,6,0,18,1
1631868226,1,52,2350781623,2559848466,2978,2978,443,47854,6,0,16,1
1631868226,1,52,2559848466,2350781623,2978,2978,48250,443,6,0,16,1
1631868226,3,256,2350781443,2350781623,65535,2978,0,1281,1,192,0,1
1631868226,1,60,2350781623,2559848466,2978,2978,443,48664,6,0,18,1
1631868226,1,60,2559848466,2350781623,2978,2978,49064,443,6,0,2,1
1631868226,1,780,2559848466,2350781623,2978,2978,49452,443,6,0,24,1
1631868226,1,52,2559848466,2350781623,2978,2978,49848,443,6,0,17,1
1631868324,1,52,2559848466,2350781623,2978,2978,50260,443,6,0,16,1
1631868324,1,52,2350781623,2559848466,2978,2978,443,50648,6,0,16,1
1631868324,1,604,2350781623,2559848466,2978,2978,443,51044,6,0,24,1
1631868324,1,52,2559848466,2350781623,2978,2978,51440,443,6,0,16,1
1631868324,1,60,2559848466,2350781623,2978,2978,51852,443,6,0,2,1
1631868324,1,782,2559848466,2350781623,2978,2978,52240,443,6,0,24,1
1631868324,1,52,2350781623,2559848466,2978,2978,443,52636,6,0,16,1
1631868324,1,52,2559848466,2350781623,2978,2978,53036,443,6,0,17,1
1631868324,1,596,2350781623,2559848466,2978,2978,443,53438,6,0,24,1
1631868324,1,60,2350781623,2559848466,2978,2978,443,53850,6,0,18,1
1631868324,1,52,2559848466,2350781623,2978,2978,54234,443,6,0,17,1
1631868324,1,52,2350781623,2559848466,2978,2978,443,54634,6,0,17,1
1631868324,1,597,2350781623,2559848466,2978,2978,443,55038,6,0,24,1
1631868324,1,52,2350781623,2559848466,2978,2978,443,55438,6,0,16,1
1631868324,1,52,2350781623,2559848466,2978,2978,443,55834,6,0,17,1
1631868324,1,60,2559848466,2350781623,2978,2978,56246,443,6,0,2,1
1631868324,1,52,2350781623,2559848466,2978,2978,443,56630,6,0,17,1
1631868324,1,52,2559848466,2350781623,2978,2978,57030,443,6,0,16,1
1631868324,1,52,2559848466,2350781623,2978,2978,57442,443,6,0,16,1
1631868324,1,60,2350781623,2559848466,2978,2978,443,57842,6,0,18,1
1631868324,1,60,2559848466,2350781623,2978,2978,58242,443,6,0,2,1
1631868324,1,60,2559848466,2350781623,2978,2978,58640,443,6,0,2,1
1631868324,1,784,2559848466,2350781623,2978,2978,59034,443,6,0,24,1
1631868324,1,52,2559848466,2350781623,2978,2978,59430,443,6,0,17,1
1631868324,1,596,2350781623,2559848466,2978,2978,443,59830,6,0,24,1
1631868324,1,52,2350781623,2559848466,2978,2978,443,60230,6,0,16,1
1631868324,1,784,2559848466,2350781623,2978,2978,60630,443,6,0,24,1
1631868324,1,52,2559848466,2350781623,2978,2978,32794,443,6,0,16,1
1631868324,1,52,2559848466,2350781623,2978,2978,33194,443,6,0,17,1
1631868324,1,52,2559848466,2350781623,2978,2978,33606,443,6,0,16,1
1631868422,1,60,2559848466,2350781623,2978,2978,34010,443,6,0,2,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,34398,6,0,16,1
1631868422,1,52,2559848466,2350781623,2978,2978,34798,443,6,0,17,1
1631868422,1,52,2559848466,2350781623,2978,2978,35198,443,6,0,17,1
1631868422,1,605,2350781623,2559848466,2978,2978,443,35596,6,0,24,1
1631868422,1,597,2350781623,2559848466,2978,2978,443,35998,6,0,24,1
1631868422,1,52,2559848466,2350781623,2978,2978,36410,443,6,0,16,1
1631868422,1,60,2559848466,2350781623,2978,2978,36810,443,6,0,2,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,37202,6,0,16,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,37602,6,0,16,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,38002,6,0,16,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,38402,6,0,16,1
1631868422,1,52,2559848466,2350781623,2978,2978,38798,443,6,0,16,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,39198,6,0,16,1
1631868422,1,592,2350781623,2559848466,2978,2978,443,39598,6,0,24,1
1631868422,1,60,2350781623,2559848466,2978,2978,443,40010,6,0,18,1
1631868422,1,785,2559848466,2350781623,2978,2978,40398,443,6,0,24,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,40794,6,0,16,1
1631868422,1,52,2559848466,2350781623,2978,2978,41198,443,6,0,17,1
1631868422,1,52,2559848466,2350781623,2978,2978,41598,443,6,0,17,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,41998,6,0,17,1
1631868422,1,52,2559848466,2350781623,2978,2978,42398,443,6,0,16,1
1631868422,1,52,2559848466,2350781623,2978,2978,42812,443,6,0,16,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,43200,6,0,16,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,43596,6,0,16,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,43996,6,0,17,1
1631868422,1,60,2350781623,2559848466,2978,2978,443,44410,6,0,18,1
1631868422,1,52,2350781623,2559848466,2978,2978,443,44798,6,0,16,1
1631868422,1,786,2559848466,2350781623,2978,2978,45202,443,6,0,24,1
1631868422,1,52,2559848466,2350781623,2978,2978,45602,443,6,0,17,1
1631868521,1,52,2559848466,2350781623,2978,2978,46014,443,6,0,16,1
1631868521,1,60,2350781623,2559848466,2978,2978,443,46414,6,0,18,1
1631868521,1,60,2350781623,2559848466,2978,2978,443,46814,6,0,18,1
1631868521,1,52,2350781623,2559848466,2978,2978,443,47202,6,0,16,1
1631868521,1,52,2350781623,2559848466,2978,2978,443,47598,6,0,17,1
1631868521,1,60,2350781623,2559848466,2978,2978,443,48010,6,0,18,1
1631868521,1,786,2559848466,2350781623,2978,2978,48402,443,6,0,24,1
1631868521,1,782,2559848466,2350781623,2978,2978,48802,443,6,0,24,1
1631868521,1,52,2559848466,2350781623,2978,2978,49198,443,6,0,16,1
1631868521,1,588,2350781623,2559848466,2978,2978,443,49598,6,0,24,1
1631868521,1,52,2559848466,2350781623,2978,2978,50010,443,6,0,16,1
1631868521,1,60,2350781623,2559848466,2978,2978,443,50410,6,0,18,1
1631868521,1,60,2559848466,2350781623,2978,2978,50808,443,6,0,2,1
1631868521,1,52,2350781623,2559848466,2978,2978,443,51196,6,0,16,1
1631868521,1,52,2350781623,2559848466,2978,2978,443,51592,6,0,17,1
1631868521,1,602,2350781623,2559848466,2978,2978,443,51992,6,0,24,1
1631868521,1,60,2350781623,2559848466,2978,2978,443,52404,6,0,18,1
1631868521,1,52,2350781623,2559848466,2978,2978,443,52786,6,0,16,1
1631868521,1,52,2350781623,2559848466,2978,2978,443,53186,6,0,17,1
1631868521,1,52,2559848466,2350781623,2978,2978,53586,443,6,0,16,1
1631868521,1,52,2559848466,2350781623,2978,2978,53998,443,6,0,16,1
1631868521,1,52,2559848466,2350781623,2978,2978,54382,443,6,0,16,1
1631868521,1,52,2350781623,2559848466,2978,2978,443,54782,6,0,17,1
1631868521,1,597,2350781623,2559848466,2978,2978,443,55182,6,0,24,1
1631868521,1,60,2350781623,2559848466,2978,2978,443,55594,6,0,18,1
1631868521,1,60,2559848466,2350781623,2978,2978,55998,443,6,0,2,1
1631868521,1,60,2559848466,2350781623,2978,2978,56398,443,6,0,2,1
1631868521,1,52,2350781623,2559848466,2978,2978,443,56786,6,0,16,1
1631868521,1,790,2559848466,2350781623,2978,2978,57184,443,6,0,24,1
1631868521,1,52,2559848466,2350781623,2978,2978,57580,443,6,0,17,1
1631868620,1,52,2559848466,2350781623,2978,2978,57994,443,6,0,16,1
1631868620,1,52,2350781623,2559848466,2978,2978,443,58382,6,0,16,1
1631868620,1,790,2559848466,2350781623,2978,2978,58782,443,6,0,24,1
1631868620,1,52,2350781623,2559848466,2978,2978,443,59178,6,0,16,1
1631868620,1,52,2559848466,2350781623,2978,2978,59576,443,6,0,16,1
1631868620,1,601,2350781623,2559848466,2978,2978,443,59982,6,0,24,1
1631868620,1,790,2559848466,2350781623,2978,2978,60382,443,6,0,24,1
1631868620,1,52,2559848466,2350781623,2978,2978,60778,443,6,0,16,1
1631868620,1,52,2559848466,2350781623,2978,2978,32946,443,6,0,17,1
1631868620,1,52,2350781623,2559848466,2978,2978,443,33346,6,0,17,1
